,mid_x,mid_y,azim_frac
1005,782631.6563517954,947940.00004372,-3.1746907184891446
1006,782637.5000080857,947740.4062828012,-3.1746907184891446
1007,782662.1562907957,947489.0312934257,-3.1746907184891446
1008,782686.5937419217,947351.8750716746,-3.1746907184891446
1009,784055.3126252126,949016.2500237599,-76.62657347310082
1010,784140.9374539629,948993.8125686347,-76.62657347310082
1011,784589.0937098786,948883.4376253448,-76.62657347310082
1012,785051.468769379,948784.5001591779,-76.62657347310082
1013,785161.3123817127,948769.2500256337,-76.62657347310082
1014,785248.6873710044,948759.3437134251,-76.62657347310082
1015,785804.1874082945,948922.1250479706,173.02221886291997
1016,785777.406129837,949065.000090301,173.02221886291997
1017,785767.8436489627,949220.9376065098,173.02221886291997
1018,785400.0000605024,949236.1250761338,-112.03916868628559
1019,785656.1250403784,949319.7500729263,-112.03916868628559
1020,785846.1249884628,949407.3750617169,-112.03916868628559
1021,784231.843768213,950281.250118427,-97.36752455342831
1022,784389.281281421,950310.2500604279,-97.36752455342831
1023,784569.7812485043,950321.6875375509,-97.36752455342831
1024,784769.5936769638,950328.9375230484,-97.36752455342831
1025,784167.5937326718,950097.7501573414,-99.82613357340531
1026,784355.5000169631,950112.8437951319,-99.82613357340531
1027,784468.0312879626,950117.562453676,-99.82613357340531
1028,784597.6250248365,950121.5624456778,-99.82613357340531
1029,783678.7187261712,948839.5937169679,-119.33001339798892
1030,783767.8437119629,948899.6560968421,-119.33001339798892
1031,783891.1249614619,948972.7187788002,-119.33001339798892
1032,784080.3437431287,949074.5939031318,-119.33001339798892
1033,784590.7500385884,948703.6249928437,98.117389733684
1034,784479.2500975467,948726.4999470934,98.117389733684
1035,784150.5625987556,948810.4999431334,98.117389733684
1036,783828.3437550049,948901.9999241754,98.117389733684
1037,783445.0000335034,949124.4063035101,126.68653284651194
1038,783239.3437847123,949240.9688984677,126.68653284651194
1039,783056.2499907967,949346.9688505083,126.68653284651194
1040,782841.0624290463,949494.3125518858,126.68653284651194
1041,782642.4688301701,949658.5000515953,126.68653284651194
1042,782521.8125754204,949775.1563143432,126.68653284651194
1043,782446.9998969622,949864.7499671765,126.68653284651194
1044,782387.4998519197,949936.9374868423,126.68653284651194
1045,783293.9061755873,949305.343769718,161.8026269783485
1046,783242.4687784631,949484.0937402993,161.8026269783485
1047,783194.0625432543,949625.968784634,161.8026269783485
1048,783163.9999393374,949722.7499230951,161.8026269783485
1049,783152.1874629613,949770.5311595537,161.8026269783485
1050,781270.3437857125,950779.3126065545,-9.115311771684445
1051,781298.9375605453,950626.3437523879,-9.115311771684445
1052,781318.1561900862,950479.7812174298,-9.115311771684445
1053,781413.7186630033,950641.0625549704,166.9088791551163
1054,781365.1249281708,950824.3125165515,166.9088791551163
1055,785654.9063748382,951014.2187968418,50.60895645572556
1056,785509.7813370042,950868.906259384,50.60895645572556
1057,785206.2812878378,950608.9374551773,50.60895645572556
1058,784919.000038255,950369.374942176,50.60895645572556
1059,784824.5937310047,950287.6251056753,50.60895645572556
1060,784706.8749703784,950182.343820177,50.60895645572556
1061,784604.6875107121,950091.5625056773,50.60895645572556
1062,784440.1875116285,949955.2501142621,50.60895645572556
1063,784724.656102797,940059.1562253833,-147.2630159360177
1064,784798.3436194621,940184.4686388001,-147.2630159360177
1065,784874.4999632109,940292.3749190494,-147.2630159360177
1066,783883.999975713,939870.3436108828,-85.37240114096292
1067,783922.5937305465,939866.6561182588,-85.37240114096292
1068,783998.687574422,939856.7499700934,-85.37240114096292
1069,784243.5314088799,939855.781304054,-85.37240114096292
1070,784489.6564087532,939854.8749738447,-85.37240114096292
1071,784543.6251328364,939853.3749768436,-85.37240114096292
1072,783115.3127007522,940246.6250105537,-75.52545673138381
1073,783132.9688334204,940245.8751760945,-75.52545673138381
1074,783203.4061925467,940229.2500452995,-75.52545673138381
1075,783441.249876963,940196.4999467582,-75.52545673138381
1076,783863.5623525456,940144.7500502579,-75.52545673138381
1077,784198.1561715454,940091.8749919683,-75.52545673138381
1078,785384.9687585458,940480.8125343025,11.327357407412906
1079,785371.9999524616,940423.8124842606,11.327357407412906
1080,785363.7813009191,940380.3125712611,11.327357407412906
1081,785353.6251532529,940318.8438621759,11.327357407412906
1082,785338.3750197124,940232.0938716345,11.327357407412906
1083,786139.8748930879,940498.4061670937,77.48286597271661
1084,786064.5000438374,940479.6563686356,77.48286597271661
1085,785893.8750570025,940442.5626108013,77.48286597271661
1086,785697.7499571275,940404.406191051,77.48286597271661
1087,785579.2500300873,940393.4062130488,77.48286597271661
1088,785447.5312974621,940395.8125402592,77.48286597271661
1089,782984.2501347959,940946.8437544703,-62.49128043776085
1090,783129.0313412957,940870.8437424265,-62.49128043776085
1091,783203.656356087,940823.0000060908,-62.49128043776085
1092,783263.2500689216,940786.6560827158,-62.49128043776085
1093,783648.7499540877,940543.3749091737,-62.49128043776085
1094,784096.6248785444,940247.718840383,-62.49128043776085
1095,784218.6249626279,940162.000015758,-62.49128043776085
1096,787293.3437147532,953977.3436120525,-87.48250776430996
1097,787563.6561662536,953954.7186573036,-87.48250776430996
1098,787768.4687487539,953951.3749960102,-87.48250776430996
1099,787932.5624166299,953968.9687928446,-87.48250776430996
1100,793599.6250654198,952721.7188267186,-131.81493443413808
1101,793339.5000935458,952750.1562698409,-132.09088099492308
1102,793420.0000965875,952826.7501127161,-132.09088099492308
1103,793535.8438609634,952930.7500687577,-132.09088099492308
1104,793619.0000266712,952999.6249310076,-132.09088099492308
1105,793276.1562241707,953190.5000413842,-127.14857270716642
1106,793380.9375106711,953276.9687004685,-127.14857270716642
1107,793497.687441213,953376.5623333044,-127.14857270716642
1108,792761.9999362119,954292.9999689274,-124.04799988052457
1109,792846.593763087,954349.5000199713,-124.04799988052457
1110,793061.8751566708,954504.1562067196,-124.04799988052457
1111,793287.0938663371,954676.1561908014,-124.04799988052457
1112,792558.8125145044,954785.5626320913,-2.6814456550806733
1113,792584.4062953386,954595.8125194684,-2.6814456550806733
1114,792308.9373580869,954907.7500517592,-6.63882583253555
1115,792338.7499625031,954586.0937068872,-6.63882583253555
1116,792364.8125744201,954373.3436402604,-6.63882583253555
1117,792385.5938648786,954271.7811793424,-6.63882583253555
1118,791441.4062847551,954642.4374262206,-38.8803926662371
1119,791568.9998615887,954487.9999070093,-38.8803926662371
1120,791706.0624155458,954313.5937597603,-38.8803926662371
1121,791754.4999827109,954254.6250456795,-38.8803926662371
1122,793072.7188029625,956964.0937080905,-99.29117808097308
1123,793396.09381238,957023.7499208003,-99.29117808097308
1124,793778.0938685872,957092.5624472201,-99.29117808097308
1125,794048.7188194618,957139.9061845541,-99.29117808097308
1126,794190.2500324622,957162.1563040949,-99.29117808097308
1127,793611.5625415444,956868.6250670105,-104.0431862192531
1128,792387.4688611291,955788.9999296777,-105.9901661372849
1129,792534.562563004,955816.1248754263,-105.9901661372849
1130,792631.5625330452,955837.2499972172,-105.9901661372849
1131,792738.0938160457,955865.000105761,-105.9901661372849
1132,792849.0000902973,955899.8750360124,-105.9901661372849
1133,792964.8125227131,955941.62495251,-105.9901661372849
1134,793144.906158587,956012.4999747984,-105.9901661372849
1135,793325.8124568779,956086.3438231759,-105.9901661372849
1136,792838.8437785879,956231.9375280514,82.57112171877648
1137,792640.0000161715,956174.125143677,82.57112171877648
1138,792511.8437764216,956145.8750361353,82.57112171877648
1139,792424.9999540467,956140.6248825938,82.57112171877648
1140,792289.0623978376,956140.7498823442,82.57112171877648
1141,791051.6875760034,956580.7498225495,-113.56539586749712
1142,791185.0624732953,956578.7811585069,-113.56539586749712
1143,791342.7499860041,956583.7811485082,-113.56539586749712
1144,791465.2500690874,956594.7497945502,-113.56539586749712
1145,791501.2188291699,956599.9061162584,-113.56539586749712
1146,791642.0625435449,956626.5623949692,-113.56539586749712
1147,791828.2186672948,956680.7186186798,-113.56539586749712
1148,790378.874945255,955420.7500100099,-33.82593379070432
1149,790633.1249288786,955056.7499178015,-33.82593379070432
1150,789511.1562082525,954770.2811665945,-29.879902613616455
1151,789629.1874682531,954559.6874276772,-29.879902613616455
1152,789807.2499402128,954233.9375870526,-29.879902613616455
1153,790023.499999838,953837.7500592209,-29.879902613616455
1154,790157.5937277116,953615.0936803855,-29.879902613616455
1155,790253.0625328366,953455.1248402186,-29.879902613616455
1156,790391.9687510878,953233.4374555126,-29.879902613616455
1157,789170.8749006297,953961.8124751337,-69.36276704820976
1158,789406.7499210034,953847.3125400916,-69.36276704820976
1159,789600.5313575864,953766.000038676,-69.36276704820976
1160,789710.1876343377,953727.2501161769,-69.36276704820976
1161,789776.7813331708,953713.9063108452,-69.36276704820976
1162,789660.6562373377,954995.0623771362,152.35255286350596
1163,789567.9062587954,955005.4375204258,152.35255286350596
1164,789511.7500390876,955015.9999992996,152.35255286350596
1165,789440.5000175461,955030.1561389677,152.35255286350596
1166,789297.5624753367,955066.7500618435,152.35255286350596
1167,789189.4375275448,955107.343812678,152.35255286350596
1168,789417.3437318373,956415.1249897592,-128.54813418531984
1169,789511.0938724205,956474.9375341758,-128.54813418531984
1170,789616.3438259624,956575.8438284248,-128.54813418531984
1171,789759.7812031303,956832.343807552,9.242994188291352
1172,789740.5312416293,956678.7501186766,9.242994188291352
1173,789707.2499761712,956528.5312590078,9.242994188291352
1174,789677.9062028378,956441.999936007,9.242994188291352
1175,789441.0000165459,952384.4061811343,171.29384055706493
1176,789415.9687345885,952476.2186615504,171.29384055706493
1177,789377.9063107129,952638.124997843,171.29384055706493
1178,789330.5625733789,952839.7187547609,171.29384055706493
1179,791285.5624363367,952277.1250636764,151.9735087300915
1180,791176.4686584622,952436.3749092184,151.9735087300915
1181,791021.9999713376,952684.2810735106,151.9735087300915
1182,790945.0312932543,952845.4062433839,151.9735087300915
1183,790881.7499237545,952991.3126116768,151.9735087300915
1184,790804.9999132119,953162.1562660523,151.9735087300915
1185,791960.7812302541,953761.4375478029,-43.71664918885047
1186,792004.9061420038,953701.0625045113,-43.71664918885047
1187,792175.3124612942,953504.1562382206,-43.71664918885047
1188,792375.5000530444,953283.2813518867,-43.71664918885047
1189,792462.0625439622,953185.2500518858,-43.71664918885047
1190,792541.3125495035,953075.6249430515,-43.71664918885047
1191,792615.6875647958,952956.7186848,-43.71664918885047
1192,792588.0936239194,951256.8124717586,149.2922480778156
1193,792494.749978587,951395.0623592995,149.2922480778156
1194,792377.8125484213,951585.5936383419,149.2922480778156
1195,792290.6875586286,951742.843651928,149.2922480778156
1196,792256.7501265034,951823.99998568,149.2922480778156
1197,790385.5937638376,952274.5624047592,-58.84507713724933
1198,790637.9999191295,952128.6248685494,-58.84507713724933
1199,790951.8436155878,951926.8749439679,-58.84507713724933
1200,788206.9061920866,955139.9687474258,82.52498297289375
1201,788022.7187323794,955108.5938101746,82.52498297289375
1202,788255.8437582552,951123.2187428847,117.59306187245967
1203,788080.1561175045,951207.4689024687,117.59306187245967
1204,787898.9686517958,951313.1563551351,117.59306187245967
1205,788577.8749383371,957715.3750139251,152.93539078303795
1206,788382.1563337129,958107.3437181748,152.93539078303795
1207,788181.5939067546,958493.8437653817,152.93539078303795
1208,788161.3126152959,958532.7500195913,152.93539078303795
1209,787482.3124969192,958590.0000691339,-2.755734644512373
1210,787484.7499920446,958372.7500115074,-2.755734644512373
1211,787507.187611213,958123.1250186339,-2.755734644512373
1212,787877.8125261273,956929.8749445118,-124.35937839199882
1213,788151.7188024614,957131.8750326373,-124.35937839199882
1214,793126.1561960876,958884.2499727607,39.74475420173478
1215,792943.7187328804,958689.7500336766,39.74475420173478
1216,790813.343728546,958876.9686553031,-79.3485145120886
1217,791023.4999683369,958843.906221427,-79.3485145120886
1218,791227.1248891708,958809.6874578409,-79.3485145120886
1219,790267.0936727542,957819.7499692217,-21.5228410626394
1220,790318.3124023359,957712.0625205524,-21.5228410626394
1221,790369.5936317947,957636.5000076331,-21.5228410626394
1222,790403.4998960029,957588.843770925,-21.5228410626394
1223,790426.2186825871,957556.6875032187,-21.5228410626394
1224,790496.8125374634,957476.1875001788,-21.5228410626394
1225,790632.0937629621,957338.2499479689,-21.5228410626394
1226,790720.6874177959,957247.9999644272,-21.5228410626394
1227,790119.9063030872,957827.3437860534,-9.271137834137528
1228,790130.156282587,957809.0311586373,-9.271137834137528
1229,790144.9375850465,957743.7499571778,-9.271137834137528
1230,790189.6249956712,957602.1250763834,-9.271137834137528
1231,790259.3436882533,957441.0000705495,-9.271137834137528
1232,789939.9688348789,957822.1562964246,-27.207061668984295
1233,789987.2500723377,957594.8124269657,-27.207061668984295
1234,790038.4999698382,957418.1249522604,-27.207061668984295
1235,790083.5000438783,957323.374977719,-27.207061668984295
1236,790145.4375840444,957209.4687094688,-27.207061668984295
1237,790221.4999319203,957083.2187979296,-27.207061668984295
1238,790263.1561806295,957006.7501188442,-27.207061668984295
1239,788599.0937279202,952544.7500205524,-80.22766353415747
1240,789056.0937981699,952470.1561736763,-80.22766353415747
1241,789194.0936862119,952205.2500433847,158.75264063367746
1242,789170.2187339626,952287.1250436753,158.75264063367746
1243,789154.2500979211,952343.343763262,158.75264063367746
1244,789087.0937361717,952611.1562197618,158.75264063367746
1245,789011.9998902958,952941.1875478849,158.75264063367746
1246,788984.2812777534,953107.7500428446,158.75264063367746
1247,788383.0000000037,953610.8750208467,96.3783738462133
1248,788137.7186664194,953615.187512219,96.3783738462133
1249,788231.7499744203,953700.0938384719,140.17476043049976
1250,788146.0313138384,953822.5939215533,140.17476043049976
1251,788076.4062890466,953899.2501002587,140.17476043049976
1252,788204.8750281706,952347.1875875928,168.51369055858592
1253,788162.500112921,952508.1875936761,168.51369055858592
1254,788094.2500853781,952817.8437985107,168.51369055858592
1255,788002.3437731285,953135.3124877214,168.51369055858592
1256,787886.968675796,953383.749982968,168.51369055858592
1257,787785.0623835456,953553.0313045084,168.51369055858592
1258,787862.1250575036,952698.3437094241,-77.02727453047729
1259,790454.249958545,955515.3749848008,-40.27853628631947
1260,790547.4374362119,955403.7500440106,-40.27853628631947
1261,790592.1561787948,955350.4999864697,-40.27853628631947
1262,790599.8436634205,955422.3436748013,-89.02782862423514
1263,790776.093639005,955412.5936942995,-89.02782862423514
1264,790943.4999642968,955415.1250212602,-89.02782862423514
1265,791069.3125407547,955431.0313214697,-89.02782862423514
1266,792831.8124606293,958412.6562637202,84.90279550870348
1267,792630.8123705052,958387.3123183437,84.90279550870348
1268,792450.9062342551,958382.9686590508,84.90279550870348
1269,792088.7499703784,958571.8124414682,97.91404422189835
1270,791838.0001437943,958606.5625360087,97.91404422189835
1271,791869.5000807941,958505.0624109246,44.64444525930626
1272,791749.3438250441,958375.5625058822,44.64444525930626
1273,791672.0626475867,958289.3125143424,44.64444525930626
1274,791344.3438148368,957338.7812789269,128.04242150190547
1275,791157.437528545,957530.156224262,128.04242150190547
1276,794067.2501144204,958647.4062863439,17.147149510787553
1277,794017.1250506286,958511.5625619665,17.147149510787553
1278,793981.4687899202,958392.2188045904,17.147149510787553
1279,793189.8749006707,958429.8437293433,-127.83395308165517
1280,793263.2499179635,958491.093770884,-127.83395308165517
1281,793409.7187851295,958592.3125645109,-127.83395308165517
1282,793540.2188522127,958667.4062463455,-127.83395308165517
1283,793315.6563092116,958093.7185813859,-121.2766794163743
1284,793382.7188391294,958133.6249976344,-121.2766794163743
1285,793403.1251303367,958145.4688059688,-121.2766794163743
1286,793514.6250713784,958215.4688300118,-121.2766794163743
1287,793653.1249584202,958297.4063301757,-121.2766794163743
1288,793732.9999627117,958336.4062521756,-121.2766794163743
1289,793857.3437100872,958384.3124883845,-121.2766794163743
1290,793963.968660878,958417.1562547162,-121.2766794163743
1291,793585.3749298789,958349.2500585094,156.90924591936766
1292,793523.71872117,958532.8436873853,156.90924591936766
1293,790558.656245796,953893.2499482185,109.08472479493321
1294,790455.124956796,953926.9062129296,109.08472479493321
1295,790209.968622962,954019.6561914682,109.08472479493321
1296,790511.4061762542,953689.8750268854,154.20212018312725
1297,792015.3749530856,953153.9061185084,-21.51360925487018
1298,792053.5625407528,953057.8436465934,-21.51360925487018
1299,792098.8126142956,952937.1873918436,-21.51360925487018
1300,792020.4376070034,952900.4999652207,23.63927045630885
1301,793301.0625063777,950877.1562428847,177.70051031613357
1302,793285.0625383779,950922.4063164257,177.70051031613357
1303,793258.7185950037,951057.4062104672,177.70051031613357
1304,793225.3748296704,951500.156145174,177.70051031613357
1305,793216.2498479206,951991.0624796338,177.70051031613357
1306,793226.2498279214,952232.0624897592,177.70051031613357
1307,793233.499977462,952497.2499515079,177.70051031613357
1308,793319.8124688789,950964.12506501,-128.29662558328056
1309,793387.4063297547,951004.624984011,-128.29662558328056
1310,793567.5937974621,951102.3124526776,-128.29662558328056
1311,793809.6563054621,951217.1875510104,-128.29662558328056
1312,793173.8124327958,951782.6250684261,46.00490708866551
1313,793108.3125637956,951708.8750518858,46.00490708866551
1314,793037.9063725863,951645.6561822593,46.00490708866551
1315,792906.5938071273,951547.687546175,46.00490708866551
1316,792687.6874207966,951389.5937022604,-179.3522867156048
1317,792675.6249449216,951577.8436538428,-179.3522867156048
1318,792671.2499536704,951836.4999606758,-179.3522867156048
1319,792689.3749174196,952103.6562505104,-179.3522867156048
1320,792697.9999001697,952427.6562586762,-179.3522867156048
1321,792691.3437455036,952716.2188377157,-179.3522867156048
1322,793114.3750516716,952097.218763385,42.324112369202595
1323,793048.1250201296,952015.9687618427,42.324112369202595
1324,792844.4999352545,951849.499934677,42.324112369202595
1325,791997.2499893382,950843.6251419671,174.15276751291398
1326,791984.7500143368,951005.8438135944,174.15276751291398
1327,791976.1250315867,951149.8125217184,174.15276751291398
1328,791971.0000418369,951274.6562680937,174.15276751291398
1329,791987.0000098366,951680.0624454692,174.15276751291398
1330,792120.5937387105,951210.218732927,53.99159458073134
1331,791827.7500002533,950820.8436914682,176.25752941070974
1332,791815.7188563365,951008.7813077159,176.25752941070974
1333,791797.4687287956,951334.5313123837,176.25752941070974
1334,791763.4686327539,951755.7499581352,176.25752941070974
1335,791743.6250044629,952130.9686958864,176.25752941070974
1336,791492.8438459206,951443.3124268427,-44.996137528751376
1337,791766.8126221299,951180.4062925503,-44.996137528751376
1338,792971.6248450447,950807.6250499263,-118.51665531794508
1339,793076.8749626298,950872.3749204241,-118.51665531794508
1340,787229.1250111703,947391.2499929294,-73.14915075976009
1341,787388.1250212546,947358.8125578016,-73.14915075976009
1342,787744.3437970039,947267.5937441736,-73.14915075976009
1343,788011.8124221694,947192.3437306322,-73.14915075976009
1344,788162.843616169,947144.3124946766,-73.14915075976009
1345,788544.0311740022,947015.3749244697,-73.14915075976009
1346,788829.5312591698,946911.3749684282,-73.14915075976009
1347,788899.5312832128,946876.0000391789,-73.14915075976009
1348,788989.0312682539,946830.8437974714,-73.14915075976009
1349,787911.5312907118,945762.2811380066,122.08681455574428
1350,787821.4999747127,945821.3436839245,122.08681455574428
1351,787670.1249493789,945926.3124700524,122.08681455574428
1352,787425.9062777124,946121.5937395953,122.08681455574428
1353,787588.937611755,941453.5937252194,-132.47990273570937
1354,787821.4999747127,941660.2813039683,-132.47990273570937
1355,788066.1561455037,941877.2500301339,-132.47990273570937
1356,788295.5000109617,942082.2499482185,-132.47990273570937
1357,789392.4687815867,942459.8125132993,176.80339199586763
1358,789362.0625103787,942922.2187407166,176.80339199586763
1359,789334.2187340446,943201.4063385092,176.80339199586763
1360,789314.9687725455,943397.5626063012,176.80339199586763
1361,789290.8124888372,943613.6250022613,176.80339199586763
1362,789262.9687125031,943860.2500011362,176.80339199586763
1363,789257.812390795,943967.8749499246,176.80339199586763
1364,789235.9374345448,944224.7499282993,176.80339199586763
1365,788988.3437696286,943362.656180054,3.889708933743926
1366,789004.2187378779,942947.0000231788,3.889708933743926
1367,788995.312587712,942397.3749741353,3.889708933743926
1368,788974.5624651704,942150.3749760091,3.889708933743926
1369,788968.3748135045,942089.3750980087,3.889708933743926
1370,788152.3438012116,943085.5000742599,-146.8914588596515
1371,788430.5937368367,943508.6875480935,-146.8914588596515
1372,788740.7186087109,943970.1562773846,-146.8914588596515
1373,788782.5623570457,944024.5000007153,-146.8914588596515
1374,788075.1562915463,945290.5000933856,-108.90983434784077
1375,788152.6251326706,945326.4063535929,-108.90983434784077
1376,788200.2187054623,945346.7499808855,-108.90983434784077
1377,788274.5623887964,945376.4687534682,-108.90983434784077
1378,788403.1562917121,945424.8749886751,-108.90983434784077
1379,788568.6562887952,945475.1248881742,-108.90983434784077
1380,788778.7186967544,945518.9999644682,-108.90983434784077
1381,788945.0000242963,945551.343731802,-108.90983434784077
1382,789210.2813178785,945593.812478885,-108.90983434784077
1383,789490.2812500037,945638.8437208459,-108.90983434784077
1384,792145.7186884619,941384.0938642211,-130.84824261563887
1385,792216.7187105026,941448.3438997604,-130.84824261563887
1386,792329.6563127115,941552.0938563012,-130.84824261563887
1387,792462.1875437126,941662.8437988423,-130.84824261563887
1388,792549.2498695869,941725.2188381329,-130.84824261563887
1389,792598.8124345038,941756.0001085922,-130.84824261563887
1390,792438.2500915863,942336.781263303,43.913006650739206
1391,792118.9687419627,942050.1875123456,43.913006650739206
1392,792372.81255842,942493.843777258,46.20614631846286
1393,792185.218937546,942330.8749430925,46.20614631846286
1394,790406.3437223379,941811.4999975935,-97.29982125129571
1395,790714.6249299198,941843.6562652998,-97.29982125129571
1396,790522.8749853373,941971.8750049248,-95.33536535557838
1397,790763.4374963362,941985.7499771751,-95.33536535557838
1398,791002.1561790034,942011.9374248013,-95.33536535557838
1399,791206.9062616285,942044.5000237189,-95.33536535557838
1400,793240.687463088,943529.5938383006,-101.43984356904336
1401,792738.7186507545,943575.2187470533,-105.93265418220007
1402,792845.8749325033,943599.9688615948,-105.93265418220007
1403,793024.0625682529,943642.5626084283,-105.93265418220007
1404,793238.9062986709,943698.5938283876,-105.93265418220007
1405,793384.5625034217,943736.8750838451,-105.93265418220007
1406,793816.4687918369,943967.0937835127,-12.57928419267405
1407,793847.9998967536,943860.3438329697,-12.57928419267405
1408,793909.3749380466,943693.0938393846,-12.57928419267405
1409,793912.0000968371,945192.6562930085,-21.827201638017527
1410,794001.3437501714,944975.2500677183,-21.827201638017527
1411,793737.0311226286,941769.4687496349,-95.22654016823874
1412,793943.3750340883,941782.2187241353,-95.22654016823874
1413,794087.3750741705,941802.2188481763,-95.22654016823874
1414,792738.1249839608,941644.8748387173,-54.77006473878819
1415,792847.6250930447,941558.9061786346,-54.77006473878819
1416,792939.3750735875,941486.437491551,-54.77006473878819
1417,793015.2812537961,941428.9062745906,-54.77006473878819
1418,790334.0938668363,942557.1249827184,-126.14712952204404
1419,790527.906307295,942747.9999290518,-126.14712952204404
1420,790824.0625391286,943004.1249089278,-126.14712952204404
1421,791127.9687554631,943261.093719136,-126.14712952204404
1422,791448.7187701296,943534.5624963455,-126.14712952204404
1423,791709.5000727121,943752.2187211365,-126.14712952204404
1424,791860.3750990462,943903.7187462188,-126.14712952204404
1425,792063.8750201296,944097.4688508436,-126.14712952204404
1426,792254.4999669623,944248.7500443421,-126.14712952204404
1427,792356.8749262542,944328.5312168002,-126.14712952204404
1428,792457.468721129,944400.5937367193,-126.14712952204404
1429,792657.7499806713,944561.5624108464,-126.14712952204404
1430,792879.656196963,944773.9686461352,-126.14712952204404
1431,793027.6562290452,944920.9686802179,-126.14712952204404
1432,793218.000008462,945078.0000262596,-126.14712952204404
1433,793500.5000996292,945283.125108134,-126.14712952204404
1434,793670.5939195454,945401.593867261,-126.14712952204404
1435,793741.3126101289,945470.0625623427,-126.14712952204404
1436,790361.3749802541,945029.4687912986,-127.1564107598003
1437,790414.4687060881,945076.8436965495,-127.1564107598003
1438,790707.8437755033,945300.3437416777,-127.1564107598003
1439,791180.3751467112,945646.3125379272,-127.1564107598003
1440,791420.0001595877,945818.5625215098,-127.1564107598003
1441,789402.8749287538,945066.3437175527,-154.00362274704565
1442,789741.7500712108,945601.5001275539,-154.00362274704565
1443,789836.1250465028,945726.9063728042,-154.00362274704565
1444,789883.9999507535,945791.5625755116,-154.00362274704565
1445,790074.624897588,946035.6562474258,-154.00362274704565
1446,790321.0312289204,946336.249970384,-154.00362274704565
1447,790472.2500865869,946502.4374660924,-154.00362274704565
1448,790463.6562717538,946607.2500845492,-135.3365600194903
1449,790643.9999071285,946745.0938049257,-135.3365600194903
1450,793363.3437138367,947375.593692217,50.25076180693202
1451,793274.750059003,947286.4998743422,50.25076180693202
1452,792912.7499627955,946976.8436695077,50.25076180693202
1453,792082.9061500449,946331.999978885,50.25076180693202
1454,791523.656284295,945911.000000678,50.25076180693202
1455,789804.5937775467,948663.9375722185,-43.56443211538338
1456,789845.40619592,948618.0624999255,-43.56443211538338
1457,789920.6873773783,948544.499983009,-43.56443211538338
1458,790018.3748460468,948432.0312118828,-43.56443211538338
1459,790222.6874295473,948201.6873484254,-43.56443211538338
1460,790720.6562498789,947641.5311524682,-43.56443211538338
1461,791199.343776755,947707.0625174716,148.30116381244358
1462,791008.7499978375,948110.2186993435,148.30116381244358
1463,790909.5312002115,948285.1250096336,148.30116381244358
1464,790764.249994712,948530.7188425921,148.30116381244358
1465,790565.9687311705,948865.5624970496,148.30116381244358
1466,790428.7186775878,949088.0937120914,148.30116381244358
1467,790735.250052711,949140.0936080925,-33.07823776442255
1468,790974.5000663362,948723.843620386,-33.07823776442255
1469,791291.968755547,948884.9999581762,-22.398144098562895
1470,791379.8125759214,948664.2499075532,-22.398144098562895
1471,791449.3124369215,948483.1874415949,-22.398144098562895
1472,791542.0937474221,948244.9999258444,-22.398144098562895
1473,791696.0312676299,947720.6248263009,-22.398144098562895
1474,792223.3436972536,948847.6562008411,-123.03788470560508
1475,792367.1562377121,948952.96865426,-123.03788470560508
1476,792464.3748752959,948600.8438663855,-41.068569415723424
1477,792653.9686562121,948368.5000069253,-41.068569415723424
1478,792776.5937390458,948234.6249465905,-41.068569415723424
1479,793531.8748728372,949153.3124136776,-23.28994712651171
1480,793538.687359212,949145.8124286756,-23.28994712651171
1481,793572.9061227944,949090.4687073417,-23.28994712651171
1482,793615.5937014613,949007.1250420101,-23.28994712651171
1483,793650.8749629203,948909.2187417597,-23.28994712651171
1484,793686.5937235039,948777.5936769247,-23.28994712651171
1485,793700.3125280868,948695.5313410498,-23.28994712651171
1486,793854.5625476707,949088.8750425503,-24.3729814563227
1487,793969.9999808371,948847.1250339262,-24.3729814563227
1488,793990.5624397136,948810.5001071766,-24.3729814563227
1489,794032.6248555873,948735.7500926331,-24.3729814563227
1490,794096.9998908788,948645.7187766321,-24.3729814563227
1491,789655.8125790451,949151.9999163002,-126.4216813367513
1492,790111.9686549213,949489.7187290527,-125.61303927599823
1493,790404.5935617965,949690.7188191786,-125.61303927599823
1494,790762.6563299205,949916.9686947577,-117.92918175033176
1495,790839.0625091288,949962.2499362156,-117.92918175033176
1496,790987.406208504,950046.6562634669,-117.92918175033176
1497,791124.0937632136,950123.3126062192,-117.92918175033176
1498,791185.7499719206,950158.0625367202,-117.92918175033176
1499,793202.8750387132,948946.8436665088,156.77480934348714
1500,793130.4686874617,949105.2498457581,156.77480934348714
1501,793079.4686254207,949222.812438719,156.77480934348714
1502,792999.4061215054,949402.4687395096,156.77480934348714
1503,792895.2811657134,949650.9687346332,156.77480934348714
1504,792823.3749775048,949853.8124890514,156.77480934348714
1505,792774.7499107122,950002.84368705,156.77480934348714
1506,793182.4062476289,950417.5625098422,-119.65953214898401
1507,793338.8437628374,950503.562501885,-119.65953214898401
1508,793588.4062558375,950629.8437453881,-119.65953214898401
1509,788779.343859544,945994.4688298032,-101.1184979570281
1510,789043.9063225444,946079.9688228443,-101.1184979570281
1511,789280.9063406698,946138.5625376776,-101.1184979570281
1512,789502.8125569616,946170.8438051343,-101.1184979570281
1513,789670.0937184617,946192.5000938401,-101.1184979570281
