id_arr,coord_x,coord_y,length,angle,group,neighbor_1_x,neighbor_2_x,neighbor_3_x,neighbor_4_x,neighbor_5_x,neighbor_1_y,neighbor_2_y,neighbor_3_y,neighbor_4_y,neighbor_5_y,neighbor_1_distance,neighbor_2_distance,neighbor_3_distance,neighbor_4_distance,neighbor_5_distance,neighbor_1_angle,neighbor_2_angle,neighbor_3_angle,neighbor_4_angle,neighbor_5_angle
503.0,782085.3751280867,982283.6250899284,175.57666529067785,-30.1977053529621,8,781962.500045754,781910.999820672,782237.1251526698,781923.8751230054,781912.8751450032,982341.999973178,982290.1874127612,982195.3126025124,982186.6249558404,982376.1249049233,136.03643942952115,174.4987447431235,175.57666529067785,188.39128869017597,195.73568897336355,-25.41122545855516,88.74989232246585,0.0,97.08687898426031,92.28749133008915
503.0,782237.1251526698,982195.3126025124,0.0,0.0,8,782085.3751280867,782236.8124892525,782435.5000840053,781962.500045754,781923.8751230054,982283.6250899284,982413.8751575128,982317.1876868455,982341.999973178,982186.6249558404,175.57666529067785,218.56277863973915,232.82214148046518,311.3456825801834,313.37047769293696,-30.1977053529621,0.0,154.05102632125337,-25.41122545855516,97.08687898426031
504.0,782548.1248587556,982270.1251169294,122.06238312711903,157.32138939211183,4,782435.5000840053,782861.3748884201,782237.1251526698,782236.8124892525,782835.8126035854,982317.1876868455,982240.5001761764,982195.3126025124,982413.8751575128,982561.1248630136,122.06238312711903,314.6477684640708,319.8714265120104,342.89862288052456,409.2005507649456,154.05102632125337,94.55835031013801,0.0,0.0,91.72954966026728
504.0,782435.5000840053,982317.1876868455,220.96431226031933,154.05102632125337,4,782548.1248587556,782236.8124892525,782237.1251526698,782085.3751280867,782861.3748884201,982270.1251169294,982413.8751575128,982195.3126025124,982283.6250899284,982240.5001761764,122.06238312711903,220.96431226031933,232.82214148046518,351.7299143787073,432.7243040643514,157.32138939211183,0.0,0.0,-30.1977053529621,94.55835031013801
504.0,782236.8124892525,982413.8751575128,0.0,0.0,8,782085.3751280867,782237.1251526698,782435.5000840053,781962.500045754,781912.8751450032,982283.6250899284,982195.3126025124,982317.1876868455,982341.999973178,982376.1249049233,199.74572451654421,218.56277863973915,220.96431226031933,283.5724929912868,326.129551819352,-30.1977053529621,0.0,154.05102632125337,-25.41122545855516,92.28749133008915
505.0,781910.6874853373,983283.3750589266,139.62917249488308,-33.49803433487659,8,781910.6874853373,781906.8124930859,782027.1249165051,782340.3126103356,781410.6875010878,983283.3750589266,983200.8748958408,983206.31254901,983041.3125509248,983570.3751410916,0.0,82.59111619383994,139.62917249488308,493.12473656267514,576.5145543801918,0.0,87.31082170115168,-27.78208307879472,-24.253409736416344,0.0
505.0,782027.1249165051,983206.31254901,353.9936877050678,-27.78208307879472,8,781906.8124930859,781910.6874853373,781910.6874853373,782340.3126103356,782508.9999370053,983200.8748958408,983283.3750589266,983283.3750589266,983041.3125509248,982965.3123748451,120.43524110903705,139.62917249488308,139.62917249488308,353.9936877050678,538.7806783187799,87.31082170115168,-33.49803433487659,0.0,-24.253409736416344,-21.773413912910193
505.0,782340.3126103356,983041.3125509248,185.01740713541318,-24.253409736416344,8,782508.9999370053,782027.1249165051,782685.8125755042,782715.8125155047,781906.8124930859,982965.3123748451,983206.31254901,982894.6875160933,982881.8748776764,983200.8748958408,185.01740713541318,353.9936877050678,375.32536121453563,407.94674950637926,461.9334298041762,-21.773413912910193,-27.78208307879472,-23.12678535534201,0.0,87.31082170115168
505.0,782508.9999370053,982965.3123748451,190.39585028736124,-21.773413912910193,8,782340.3126103356,782685.8125755042,782715.8125155047,782827.8749554195,782835.8126035854,983041.3125509248,982894.6875160933,982881.8748776764,982823.9999934286,982561.1248630136,185.01740713541318,190.39585028736124,223.0095481348866,348.7842692986856,519.7827082134802,-24.253409736416344,-23.12678535534201,0.0,0.0,91.72954966026728
505.0,782685.8125755042,982894.6875160933,32.62146690806437,-23.12678535534201,8,782715.8125155047,782827.8749554195,782508.9999370053,782835.8126035854,782340.3126103356,982881.8748776764,982823.9999934286,982965.3123748451,982561.1248630136,983041.3125509248,32.62146690806437,158.67717431205224,190.39585028736124,365.73768188948367,375.32536121453563,0.0,0.0,-21.773413912910193,91.72954966026728,-24.253409736416344
505.0,782715.8125155047,982881.8748776764,0.0,0.0,8,782685.8125755042,782827.8749554195,782508.9999370053,782835.8126035854,782340.3126103356,982894.6875160933,982823.9999934286,982965.3123748451,982561.1248630136,983041.3125509248,32.62146690806437,126.12490898450812,223.0095481348866,342.4625425437659,407.94674950637926,-23.12678535534201,0.0,-21.773413912910193,91.72954966026728,-24.253409736416344
506.0,782861.3748884201,982240.5001761764,321.6420684789533,94.55835031013801,3,782548.1248587556,782835.8126035854,782435.5000840053,783293.6250081696,782827.8749554195,982270.1251169294,982561.1248630136,982317.1876868455,982169.6249898447,982823.9999934286,314.6477684640708,321.6420684789533,432.7243040643514,438.0222118351659,584.4606763883704,157.32138939211183,91.72954966026728,154.05102632125337,0.0,0.0
506.0,782835.8126035854,982561.1248630136,262.99494377096005,91.72954966026728,3,782827.8749554195,782861.3748884201,782715.8125155047,782685.8125755042,782548.1248587556,982823.9999934286,982240.5001761764,982881.8748776764,982894.6875160933,982270.1251169294,262.99494377096005,321.6420684789533,342.4625425437659,365.73768188948367,409.2005507649456,0.0,94.55835031013801,0.0,-23.12678535534201,157.32138939211183
506.0,782827.8749554195,982823.9999934286,0.0,0.0,8,782715.8125155047,782685.8125755042,782835.8126035854,782508.9999370053,782340.3126103356,982881.8748776764,982894.6875160933,982561.1248630136,982965.3123748451,983041.3125509248,126.12490898450812,158.67717431205224,262.99494377096005,348.7842692986856,533.799389273889,0.0,-23.12678535534201,91.72954966026728,-21.773413912910193,-24.253409736416344
507.0,781923.8751230054,982186.6249558404,104.35974268671234,97.08687898426031,3,781910.999820672,781962.500045754,782085.3751280867,781912.8751450032,781912.8751450032,982290.1874127612,982341.999973178,982283.6250899284,982376.1249049233,982376.1249049233,104.35974268671234,160.1039683143566,188.39128869017597,189.81894062092496,189.81894062092496,88.74989232246585,-25.41122545855516,-30.1977053529621,-34.51464759912848,92.28749133008915
507.0,781910.999820672,982290.1874127612,85.95795135099048,88.74989232246585,2,781962.500045754,781912.8751450032,781912.8751450032,781923.8751230054,782085.3751280867,982341.999973178,982376.1249049233,982376.1249049233,982186.6249558404,982283.6250899284,73.05350505248214,85.95795135099048,85.95795135099048,104.35974268671234,174.4987447431235,-25.41122545855516,-34.51464759912848,92.28749133008915,97.08687898426031,-30.1977053529621
507.0,781912.8751450032,982376.1249049233,137.79719474164264,92.28749133008915,3,781912.8751450032,781962.500045754,781910.999820672,781907.375156004,781923.8751230054,982376.1249049233,982341.999973178,982290.1874127612,982513.8122935966,982186.6249558404,0.0,60.22575645971589,85.95795135099048,137.79719474164264,189.81894062092496,-34.51464759912848,-25.41122545855516,88.74989232246585,90.04692178439714,97.08687898426031
507.0,781907.375156004,982513.8122935966,687.0628326376946,90.04692178439714,3,781912.8751450032,781912.8751450032,781962.500045754,781910.999820672,782085.3751280867,982376.1249049233,982376.1249049233,982341.999973178,982290.1874127612,982283.6250899284,137.79719474164264,137.79719474164264,180.43898391854304,223.6542544254602,290.9813375355995,92.28749133008915,-34.51464759912848,-25.41122545855516,88.74989232246585,-30.1977053529621
507.0,781906.8124930859,983200.8748958408,82.59111619383994,87.31082170115168,2,781910.6874853373,781910.6874853373,782027.1249165051,782340.3126103356,781410.6875010878,983283.3750589266,983283.3750589266,983206.31254901,983041.3125509248,983570.3751410916,82.59111619383994,82.59111619383994,120.43524110903705,461.9334298041762,618.6036202008119,-33.49803433487659,0.0,-27.78208307879472,-24.253409736416344,0.0
507.0,781910.6874853373,983283.3750589266,0.0,0.0,8,781910.6874853373,781906.8124930859,782027.1249165051,782340.3126103356,781410.6875010878,983283.3750589266,983200.8748958408,983206.31254901,983041.3125509248,983570.3751410916,0.0,82.59111619383994,139.62917249488308,493.12473656267514,576.5145543801918,-33.49803433487659,87.31082170115168,-27.78208307879472,-24.253409736416344,0.0
508.0,782040.6252175868,981375.8126010968,321.04802306785194,93.34817259674368,3,782225.1251766719,782021.8749270029,782248.3124662526,782210.8125412539,782210.8125412539,981342.1250044256,981696.3126162587,981119.000122592,981673.3749980928,981673.3749980928,187.55023079670232,321.04802306785194,330.28267041155254,342.79309392540614,342.79309392540614,-84.06707997446587,95.20735626944881,0.0,-87.52590531975119,142.69603486591012
508.0,782021.8749270029,981696.3126162587,125.32968084059725,95.20735626944881,3,782042.8125491701,782029.312576171,782010.4999497533,782210.8125412539,782210.8125412539,981801.375070177,981808.1250566766,981821.125030674,981673.3749980928,981673.3749980928,107.12844274675571,112.05953978727852,125.32968084059725,190.32487069734375,190.32487069734375,153.434948822922,0.0,0.0,142.69603486591012,-87.52590531975119
508.0,782010.4999497533,981821.125030674,0.0,0.0,8,782029.312576171,782042.8125491701,782021.8749270029,782210.8125412539,782210.8125412539,981808.1250566766,981801.375070177,981696.3126162587,981673.3749980928,981673.3749980928,22.86731809084584,37.870371277635165,125.32968084059725,248.908028077532,248.908028077532,0.0,153.434948822922,95.20735626944881,-87.52590531975119,142.69603486591012
509.0,786214.6874075048,984742.1250941752,12.886498191435258,-108.08344539782986,6,786210.687415503,786125.1249225885,786118.4999358356,786099.6249735877,786059.3750540875,984729.8751186804,984636.9999763444,984623.625003092,984612.5000253468,984561.9997982606,12.886498191435258,138.1040517266792,152.62470734727387,173.32634585574476,237.83828403420046,-132.65324380660962,-116.35046125169711,-149.48473356828666,-128.55570472716383,0.0
509.0,786210.687415503,984729.8751186804,126.28037162471952,-132.65324380660962,6,786214.6874075048,786125.1249225885,786118.4999358356,786099.6249735877,786059.3750540875,984742.1250941752,984636.9999763444,984623.625003092,984612.5000253468,984561.9997982606,12.886498191435258,126.28037162471952,140.66847006338824,161.59139376609136,226.0034378569786,-108.08344539782986,-116.35046125169711,-149.48473356828666,-128.55570472716383,0.0
509.0,786125.1249225885,984636.9999763444,14.925828585995042,-116.35046125169711,6,786118.4999358356,786099.6249735877,786059.3750540875,786210.687415503,786214.6874075048,984623.625003092,984612.5000253468,984561.9997982606,984729.8751186804,984742.1250941752,14.925828585995042,35.36233869428481,99.74002165878147,126.28037162471952,138.1040517266792,-149.48473356828666,-128.55570472716383,0.0,-132.65324380660962,-108.08344539782986
509.0,786118.4999358356,984623.625003092,21.909571645558653,-149.48473356828666,5,786125.1249225885,786099.6249735877,786059.3750540875,786210.687415503,786214.6874075048,984636.9999763444,984612.5000253468,984561.9997982606,984729.8751186804,984742.1250941752,14.925828585995042,21.909571645558653,85.40150766956806,140.66847006338824,152.62470734727387,-116.35046125169711,-128.55570472716383,0.0,-132.65324380660962,-108.08344539782986
509.0,786099.6249735877,984612.5000253468,64.57808417352898,-128.55570472716383,6,786118.4999358356,786125.1249225885,786059.3750540875,786210.687415503,786214.6874075048,984623.625003092,984636.9999763444,984561.9997982606,984729.8751186804,984742.1250941752,21.909571645558653,35.36233869428481,64.57808417352898,161.59139376609136,173.32634585574476,-149.48473356828666,-116.35046125169711,0.0,-132.65324380660962,-108.08344539782986
509.0,786059.3750540875,984561.9997982606,0.0,0.0,8,786099.6249735877,786118.4999358356,786125.1249225885,786210.687415503,786214.6874075048,984612.5000253468,984623.625003092,984636.9999763444,984729.8751186804,984742.1250941752,64.57808417352898,85.40150766956806,99.74002165878147,226.0034378569786,237.83828403420046,-128.55570472716383,-149.48473356828666,-116.35046125169711,-132.65324380660962,-108.08344539782986
510.0,782231.812499255,988982.6874791756,301.2672361130072,36.55609545238661,1,782231.812499255,782178.1876065023,782473.8126714192,781859.3749239221,782666.8126135021,988982.6874791756,988974.6874951796,989162.1251124291,989019.1250703408,989325.6874493436,0.0,54.21834437408227,301.2672361130072,374.21577407922246,553.9621638075319,-171.51495605117572,172.06497508123346,40.28039245900085,0.0,43.15282537786254
510.0,782473.8126714192,989162.1251124291,252.9854061026668,40.28039245900085,1,782666.8126135021,782231.812499255,782231.812499255,782178.1876065023,782862.1248869188,989325.6874493436,988982.6874791756,988982.6874791756,988974.6874951796,988977.8751528412,252.9854061026668,301.2672361130072,301.2672361130072,350.03862553626396,429.80742701161836,43.15282537786254,-171.51495605117572,36.55609545238661,172.06497508123346,179.5625651077543
510.0,782666.8126135021,989325.6874493436,393.4884508102915,43.15282537786254,1,782473.8126714192,782953.8750315048,782862.1248869188,782988.9999612533,782231.812499255,989162.1251124291,989594.8125672564,988977.8751528412,989634.8748230934,988982.6874791756,252.9854061026668,393.4884508102915,398.8988314666599,446.54397223251243,553.9621638075319,40.28039245900085,48.75705478509676,179.5625651077543,0.0,36.55609545238661
510.0,782953.8750315048,989594.8125672564,53.27987455490532,48.75705478509676,2,782988.9999612533,782666.8126135021,783201.3748645857,782862.1248869188,782473.8126714192,989634.8748230934,989325.6874493436,989037.6250333412,988977.8751528412,989162.1251124291,53.27987455490532,393.4884508102915,609.6836190398582,623.7225844370511,646.2803595466797,0.0,43.15282537786254,-170.01130954969074,179.5625651077543,40.28039245900085
510.0,782988.9999612533,989634.8748230934,0.0,0.0,8,782953.8750315048,782666.8126135021,783201.3748645857,782862.1248869188,782473.8126714192,989594.8125672564,989325.6874493436,989037.6250333412,988977.8751528412,989162.1251124291,53.27987455490532,446.54397223251243,633.8851717184197,669.138140594956,699.2211613929285,48.75705478509676,43.15282537786254,-170.01130954969074,179.5625651077543,40.28039245900085
511.0,782055.499859754,985804.3126023412,175.3028332256288,-160.4409560713228,5,781890.3125260882,781709.3748958372,781429.1251282543,781098.187469922,781262.8124687523,985745.6250556782,985698.8124852628,985597.625023596,985521.6251755952,984296.1250019296,175.3028332256288,361.84632836328956,659.5946175256975,998.1779365254051,1703.8142909039132,-165.49438524192925,-160.14728938109533,-167.0662805039704,0.0,-75.54158105227954
511.0,781890.3125260882,985745.6250556782,186.8952722509747,-165.49438524192925,5,782055.499859754,781709.3748958372,781429.1251282543,781098.187469922,781262.8124687523,985804.3126023412,985698.8124852628,985597.625023596,985521.6251755952,984296.1250019296,175.3028332256288,186.8952722509747,484.3529967050361,823.1877373257673,1579.4957194540984,-160.4409560713228,-160.14728938109533,-167.0662805039704,0.0,-75.54158105227954
511.0,781709.3748958372,985698.8124852628,297.9577732310598,-160.14728938109533,5,781890.3125260882,781429.1251282543,782055.499859754,781098.187469922,781262.8124687523,985745.6250556782,985597.625023596,985804.3126023412,985521.6251755952,984296.1250019296,186.8952722509747,297.9577732310598,361.84632836328956,636.3532134781954,1472.0564449719602,-165.49438524192925,-167.0662805039704,-160.4409560713228,0.0,-75.54158105227954
511.0,781429.1251282543,985597.625023596,339.5522207240094,-167.0662805039704,5,781709.3748958372,781098.187469922,781890.3125260882,782055.499859754,781262.8124687523,985698.8124852628,985521.6251755952,985745.6250556782,985804.3126023412,984296.1250019296,297.9577732310598,339.5522207240094,484.3529967050361,659.5946175256975,1312.0831555615255,-160.14728938109533,0.0,-165.49438524192925,-160.4409560713228,-75.54158105227954
511.0,781098.187469922,985521.6251755952,0.0,0.0,8,781429.1251282543,781709.3748958372,781890.3125260882,782055.499859754,781262.8124687523,985597.625023596,985698.8124852628,985745.6250556782,985804.3126023412,984296.1250019296,339.5522207240094,636.3532134781954,823.1877373257673,998.1779365254051,1236.5080128710194,-167.0662805039704,-160.14728938109533,-165.49438524192925,-160.4409560713228,-75.54158105227954
512.0,781262.8124687523,984296.1250019296,310.6509891690891,-75.54158105227954,7,781340.3749776706,781410.6875010878,781910.6874853373,781910.6874853373,781098.187469922,983995.3126114234,983570.3751410916,983283.3750589266,983283.3750589266,985521.6251755952,310.6509891690891,740.6617890066418,1202.2497594790636,1202.2497594790636,1236.5080128710194,-80.60464828463373,0.0,-33.49803433487659,0.0,0.0
512.0,781340.3749776706,983995.3126114234,430.71534061520265,-80.60464828463373,7,781262.8124687523,781410.6875010878,781910.6874853373,781910.6874853373,781906.8124930859,984296.1250019296,983570.3751410916,983283.3750589266,983283.3750589266,983200.8748958408,310.6509891690891,430.71534061520265,912.201422415105,912.201422415105,975.6960299242833,-75.54158105227954,0.0,-33.49803433487659,0.0,87.31082170115168
512.0,781410.6875010878,983570.3751410916,0.0,0.0,8,781340.3749776706,781910.6874853373,781910.6874853373,781906.8124930859,782027.1249165051,983995.3126114234,983283.3750589266,983283.3750589266,983200.8748958408,983206.31254901,430.71534061520265,576.5145543801918,576.5145543801918,618.6036202008119,715.9166558193216,-80.60464828463373,0.0,-33.49803433487659,87.31082170115168,-27.78208307879472
513.0,785717.62508142,982021.312622428,329.2924442128905,-91.82727082156599,6,785707.1251024194,785675.3125020042,785334.8751907535,785329.8748726696,786661.812497504,981692.1876245068,982806.3126928434,982804.3750326782,982809.3750226796,982816.5000084266,329.2924442128905,786.1395963369813,871.5986560063179,878.2895713124034,1234.428149202211,-93.46090735055758,0.5916568099214937,0.3261057090708046,-44.99812028313068,3.4152410253355896
513.0,785707.1251024194,981692.1876245068,990.8070052563685,-93.46090735055758,6,785717.62508142,785647.3125580028,785675.3125020042,785334.8751907535,785329.8748726696,982021.312622428,980703.1876340136,982806.3126928434,982804.3750326782,982809.3750226796,329.2924442128905,990.8070052563685,1114.5791624829662,1172.8302637766778,1179.1630160764057,-91.82727082156599,0.0,0.5916568099214937,0.3261057090708046,-44.99812028313068
513.0,785647.3125580028,980703.1876340136,0.0,0.0,8,785707.1251024194,786287.8125893362,786162.8751751706,786162.8751751706,786390.3123843372,981692.1876245068,979825.6250846758,979708.8749900908,979708.8749900908,979709.3749890924,990.8070052563685,1086.442045457681,1120.0278773698406,1120.0278773698406,1240.8514476513014,-93.46090735055758,0.0,43.05981060500182,0.0,-179.8740408990215
514.0,784186.3125272542,979699.1876735092,661.6007020207115,88.9986324811465,2,784197.8748400882,783426.8124058358,784227.3751091696,783386.1248231716,783378.3125028387,980360.687334761,980299.8751204236,978676.6874219254,980493.3123975918,980601.1248460114,661.6007020207115,968.3314738843619,1023.3244354175464,1127.3572810622666,1210.931336862966,87.89652787109318,101.87843157022073,0.0,94.14453073370932,90.63057333195745
514.0,784197.8748400882,980360.687334761,1992.280074593587,87.89652787109318,2,784186.3125272542,783426.8124058358,783386.1248231716,783378.3125028387,783239.1251171716,979699.1876735092,980299.8751204236,980493.3123975918,980601.1248460114,980881.8126048446,661.6007020207115,773.4567880158403,822.5129161629425,854.1034020855828,1091.225264696694,88.9986324811465,101.87843157022073,94.14453073370932,90.63057333195745,142.37002286267278
514.0,784271.0000219196,982351.6249539256,0.0,0.0,8,783293.6250081696,785329.8748726696,785334.8751907535,783370.8751817532,782861.3748884201,982169.6249898447,982809.3750226796,982804.3750326782,981276.8748068436,982240.5001761764,994.1759926835593,1153.5818458154683,1156.2063002214782,1401.8960755125408,1413.9984912379846,0.0,-44.99812028313068,0.3261057090708046,94.94551720685298,94.55835031013801
515.0,783426.8124058358,980299.8751204236,197.67007760731988,101.87843157022073,3,783386.1248231716,783378.3125028387,783239.1251171716,784197.8748400882,783078.68744592,980493.3123975918,980601.1248460114,980881.8126048446,980360.687334761,981005.5000215098,197.67007760731988,305.12888712386564,611.4554391779792,773.4567880158403,786.8274834735705,94.14453073370932,90.63057333195745,142.37002286267278,87.89652787109318,144.51834532560514
515.0,783386.1248231716,980493.3123975918,108.09512654703956,94.14453073370932,3,783378.3125028387,783426.8124058358,783239.1251171716,783078.68744592,782933.3124085888,980601.1248460114,980299.8751204236,980881.8126048446,981005.5000215098,981109.124814257,108.09512654703956,197.67007760731988,415.38093913849934,597.3724993889651,764.3716473806609,90.63057333195745,101.87843157022073,142.37002286267278,144.51834532560514,141.5129755903431
515.0,783378.3125028387,980601.1248460114,675.7908872644135,90.63057333195745,3,783386.1248231716,783426.8124058358,783239.1251171716,783078.68744592,782933.3124085888,980493.3123975918,980299.8751204236,980881.8126048446,981005.5000215098,981109.124814257,108.09512654703956,305.12888712386564,313.30296246226925,503.2836747729091,675.3436544603992,94.14453073370932,101.87843157022073,142.37002286267278,144.51834532560514,141.5129755903431
515.0,783370.8751817532,981276.8748068436,896.0862004111582,94.94551720685298,3,783078.68744592,783239.1251171716,782933.3124085888,783378.3125028387,782626.8123654202,981005.5000215098,980881.8126048446,981109.124814257,980601.1248460114,981352.8126470968,398.770544406542,416.45194556583846,468.61630410398254,675.7908872644135,747.9278242128443,144.51834532560514,142.37002286267278,141.5129755903431,90.63057333195745,142.38276814403187
515.0,783293.6250081696,982169.6249898447,0.0,0.0,8,782861.3748884201,782835.8126035854,782548.1248587556,782827.8749554195,782435.5000840053,982240.5001761764,982561.1248630136,982270.1251169294,982823.9999934286,982317.1876868455,438.0222118351659,602.3822278938542,752.2438090939975,803.1996992978078,870.7198946952324,94.55835031013801,91.72954966026728,157.32138939211183,0.0,154.05102632125337
516.0,790903.1875449196,980454.5001392588,116.93884914700274,-44.78346455183527,8,790986.1877070032,790984.3750465885,791463.18740917,791316.3750387542,790340.6250217557,980372.1249759272,979640.3124631792,979803.3751291782,979621.3125011772,979663.375081092,116.93884914700274,818.2255082231886,858.8152459714478,930.0137339380353,970.7499421209894,-50.01407764031269,177.94823186470273,0.0,176.7246038181497,-179.97941226404566
516.0,790986.1877070032,980372.1249759272,742.2971804097084,-50.01407764031269,7,790903.1875449196,790984.3750465885,791463.18740917,791316.3750387542,790340.6250217557,980454.5001392588,979640.3124631792,979803.3751291782,979621.3125011772,979663.375081092,116.93884914700274,731.8147576759011,742.2971804097084,820.2091478940176,958.6853467185377,-44.78346455183527,177.94823186470273,0.0,176.7246038181497,-179.97941226404566
516.0,791463.18740917,979803.3751291782,0.0,0.0,8,791316.3750387542,791625.125077419,790984.3750465885,791877.1875654198,791678.9999696724,979621.3125011772,979619.9998397604,979640.3124631792,979489.6251005084,979290.6248423456,233.88174922751153,244.64322015332831,505.8168755622435,519.4566486870195,556.3163829310622,176.7246038181497,179.75640648891758,177.94823186470273,-134.88277068107374,-146.35159707903543
517.0,792520.1875917539,979586.3749070092,75.39548956021704,-178.66999446029953,5,792444.8124144189,792678.874938421,792305.6250287555,792448.3124074191,792877.3748695031,979584.6249105112,979490.8750980124,979599.1248815134,979250.8125860096,979629.6874844284,75.39548956021704,185.20768750420189,214.94105073320478,343.1735907638886,359.8037392087053,174.05261366260544,34.96536226848719,178.2258740501666,-162.68649090463552,36.88547043567056
517.0,792444.8124144189,979584.6249105112,139.94062128944063,174.05261366260544,4,792520.1875917539,792305.6250287555,792678.874938421,792448.3124074191,792287.3124013357,979586.3749070092,979599.1248815134,979490.8750980124,979250.8125860096,979200.6250223444,75.39548956021704,139.94062128944063,252.1394306445725,333.8306725574291,415.0447785881879,-178.66999446029953,178.2258740501666,34.96536226848719,-162.68649090463552,-175.9804175075066
517.0,792305.6250287555,979599.1248815134,318.96558091943285,178.2258740501666,4,792444.8124144189,792520.1875917539,791986.8123461716,791986.8123461716,792448.3124074191,979584.6249105112,979586.3749070092,979608.999861762,979608.999861762,979250.8125860096,139.94062128944063,214.94105073320478,318.96558091943285,318.96558091943285,376.40555685192265,174.05261366260544,-178.66999446029953,178.25800308878138,-132.56202330902656,-162.68649090463552
517.0,791986.8123461716,979608.999861762,361.8545009996178,178.25800308878138,4,791986.8123461716,791877.1875654198,792305.6250287555,791625.125077419,791678.9999696724,979608.999861762,979489.6251005084,979599.1248815134,979619.9998397604,979290.6248423456,0.0,162.07382940877713,318.96558091943285,361.8545009996178,442.8443429857638,-132.56202330902656,-134.88277068107374,178.2258740501666,179.75640648891758,-146.35159707903543
517.0,791625.125077419,979619.9998397604,308.7528290647769,179.75640648891758,4,791463.18740917,791877.1875654198,791316.3750387542,791678.9999696724,791659.0000096709,979803.3751291782,979489.6251005084,979621.3125011772,979290.6248423456,979277.3125330136,244.64322015332831,283.78349228272293,308.7528290647769,333.75199315853524,344.3575195060973,0.0,-134.88277068107374,176.7246038181497,-146.35159707903543,-137.34256449150874
517.0,791316.3750387542,979621.3125011772,332.5432202798809,176.7246038181497,4,791463.18740917,791625.125077419,790984.3750465885,791659.0000096709,791678.9999696724,979803.3751291782,979619.9998397604,979640.3124631792,979277.3125330136,979290.6248423456,233.88174922751153,308.7528290647769,332.5432202798809,485.5181240614674,490.76589961708004,0.0,179.75640648891758,177.94823186470273,-137.34256449150874,-146.35159707903543
517.0,790984.3750465885,979640.3124631792,644.1630064022631,177.94823186470273,4,791316.3750387542,791463.18740917,791625.125077419,790340.6250217557,790986.1877070032,979621.3125011772,979803.3751291782,979619.9998397604,979663.375081092,980372.1249759272,332.5432202798809,505.8168755622435,641.0719184923379,644.1630064022631,731.8147576759011,176.7246038181497,0.0,179.75640648891758,-179.97941226404566,-50.01407764031269
517.0,790340.6250217557,979663.375081092,695.7499657492389,-179.97941226404566,5,790984.3750465885,789644.8751009218,790986.1877070032,790903.1875449196,791316.3750387542,979640.3124631792,979663.1250815912,980372.1249759272,980454.5001392588,979621.3125011772,644.1630064022631,695.7499657492389,958.6853467185377,970.7499421209894,976.656211930105,177.94823186470273,-179.3213818183749,-50.01407764031269,-44.78346455183527,176.7246038181497
517.0,789644.8751009218,979663.1250815912,569.9151468831213,-179.3213818183749,5,789074.9999283366,790340.6250217557,790984.3750465885,790903.1875449196,788156.3747970872,979656.3750950918,979663.375081092,979640.3124631792,980454.5001392588,979929.3752052636,569.9151468831213,695.7499657492389,1339.6941889848383,1486.4806384941264,1512.1250883678586,0.0,-179.97941226404566,177.94823186470273,-44.78346455183527,-168.7430425491255
517.0,789074.9999283366,979656.3750950918,0.0,0.0,8,789644.8751009218,788156.3747970872,788000.6247805022,788186.1874015033,788013.3124191724,979663.1250815912,979929.3752052636,979898.3749391736,980428.5001912564,980293.8751324266,569.9151468831213,958.332505927286,1101.2928233761697,1177.3550322578978,1238.3806622833145,-179.3213818183749,-168.7430425491255,-171.2837512190163,-142.09059982811794,-140.11393477556237
519.0,794207.8748331703,981121.3124539256,150.756465474585,-159.34105359580977,5,794066.8124512546,793993.3125982545,794254.5000680052,793904.6247835048,793824.9999427535,981068.124896258,981050.3125959262,981425.6875013412,981018.3749957606,980987.3750577568,150.756465474585,226.00427537547307,307.92544879022347,320.24477031739315,405.62594567434644,-166.3773093190087,-160.19541218491844,0.0,-158.72779483286354,0.0
519.0,794066.8124512546,981068.124896258,75.62741853413695,-166.3773093190087,5,793993.3125982545,794207.8748331703,793904.6247835048,793824.9999427535,794254.5000680052,981050.3125959262,981121.3124539256,981018.3749957606,980987.3750577568,981425.6875013412,75.62741853413695,150.756465474585,169.64637387703246,254.93886656524714,403.82874840137276,-160.19541218491844,-159.34105359580977,-158.72779483286354,0.0,0.0
519.0,793993.3125982545,981050.3125959262,94.26313589855212,-160.19541218491844,5,794066.8124512546,793904.6247835048,793824.9999427535,794207.8748331703,794254.5000680052,981068.124896258,981018.3749957606,980987.3750577568,981121.3124539256,981425.6875013412,75.62741853413695,94.26313589855212,179.69497408845606,226.00427537547307,457.30210361429556,-166.3773093190087,-158.72779483286354,0.0,-159.34105359580977,0.0
519.0,793904.6247835048,981018.3749957606,85.44654130454886,-158.72779483286354,5,793824.9999427535,793993.3125982545,794066.8124512546,794207.8748331703,794254.5000680052,980987.3750577568,981050.3125959262,981068.124896258,981121.3124539256,981425.6875013412,85.44654130454886,94.26313589855212,169.64637387703246,320.24477031739315,536.9508282017985,0.0,-160.19541218491844,-166.3773093190087,-159.34105359580977,0.0
519.0,793824.9999427535,980987.3750577568,0.0,0.0,8,793904.6247835048,793993.3125982545,794066.8124512546,794207.8748331703,794254.5000680052,981018.3749957606,981050.3125959262,981068.124896258,981121.3124539256,981425.6875013412,85.44654130454886,179.69497408845606,254.93886656524714,405.62594567434644,613.667789436756,-158.72779483286354,-160.19541218491844,-166.3773093190087,-159.34105359580977,0.0
